obs_name,method_cluster,selected_as_cancer_cluster,signed_distance_to_selected_cancer_cluster_boundary,x,y,annotation_optional_validation_only,score_cholesterol_biosynthesis,score_immune_activation,score_proliferation,score_hypoxia_stress
19_1071,5,False,235.55507,836.32117,7203.184,CAF,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1073,5,False,457.32382,837.6033,5030.335,Plasma_IgG,0.56588334,1.5115558,-0.1512911,-0.041671056
19_1075,5,False,1411.7104,839.92584,3312.484,CAF,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1082,6,False,27.303871,842.2929,6314.353,Tumor,0.2960868,-0.15783484,-0.1512911,0.2094484
19_1083,5,False,208.95074,842.02496,7142.301,CAF,0.092886284,-0.15783484,-0.1512911,0.18558675
19_1084,5,False,504.69257,842.18225,4950.844,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1089,5,False,1069.2946,846.4711,3746.3386,M1_macrophages,0.3653865,-0.15783484,-0.1512911,0.084492885
19_1090,5,False,960.8786,846.25745,3911.3037,CAF,0.25930268,-0.15783484,-0.1512911,0.051773284
19_1091,6,False,29.037027,846.7473,6584.1265,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1094,5,False,399.2572,849.9286,5109.964,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1095,1,True,-27.303871,850.44934,6288.296,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1096,6,False,53.659973,842.11633,6380.2866,Tumor,0.2507072,-0.15783484,-0.1512911,-0.041671056
19_1100,0,False,583.162,845.61194,4608.899,M1_macrophages,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_1101,4,False,480.6983,844.85834,4988.3994,Plasma_IgG,-0.17691031,-0.15783484,0.57617694,-0.041671056
19_1102,1,True,-57.440086,850.89716,6257.561,Tumor,0.2507072,0.091018915,-0.1512911,0.18558675
19_1105,0,False,562.9248,854.28424,4634.2393,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1107,5,False,937.0625,856.5338,3937.191,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1109,5,False,259.38644,854.01526,7409.3564,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1110,5,False,492.87503,852.5336,4924.178,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1112,5,False,1319.6486,862.14685,3408.3064,CAF,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1113,5,False,1119.2863,854.7519,3669.0754,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1114,5,False,894.7365,858.9514,4007.642,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1115,5,False,238.1873,856.36743,7435.2383,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1116,6,False,1041.9082,856.61884,3775.1802,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1118,5,False,1139.2789,855.0062,3642.0142,CAF,0.2507072,-0.15783484,-0.1512911,0.18558675
19_1119,5,False,838.697,855.281,4127.1343,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,0.5600834
19_1127,5,False,311.7821,863.669,5371.013,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1128,1,True,-30.091755,856.7049,6612.523,Tumor,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1130,5,False,1236.238,869.31824,3505.6882,CAF,0.2960868,-0.15783484,-0.1512911,0.051773284
19_1131,6,False,119.264984,864.3556,5708.7026,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1132,6,False,33.51649,864.7376,6555.244,Tumor,0.25930268,-0.15783484,-0.1512911,-0.25734973
19_1136,4,False,498.2873,863.57733,4781.9185,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_1137,1,True,-24.208107,866.8871,6659.8423,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1139,5,False,405.48734,868.36664,5074.303,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1140,4,False,51.27683,861.9556,6853.2075,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1146,6,False,187.80278,870.4829,7493.5195,CAF,-0.17691031,0.5153509,-0.1512911,-0.25734973
19_1147,2,False,171.09789,866.2454,7529.895,M1_macrophages,-0.17691031,0.7642046,-0.1512911,-0.25734973
19_1149,4,False,161.77716,870.5059,5650.08,Plasma_IgG,-0.17691031,-0.15783484,1.0626506,-0.041671056
19_1150,6,False,62.521,866.46466,6187.6123,Tumor,-0.17691031,-0.15783484,0.57617694,-0.25734973
19_1151,6,False,32.373775,870.13165,6820.5073,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1154,4,False,211.32426,871.77167,7457.584,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,-0.041671056
19_1155,4,False,205.87437,875.1896,5598.911,Plasma_IgG,0.5129384,0.8954334,-0.1512911,-0.041671056
19_1159,5,False,418.0076,873.4545,5049.1597,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1160,6,False,24.208107,875.7896,6637.3306,Tumor,0.25930268,-0.15783484,1.1431679,-0.25734973
19_1161,6,False,45.661324,872.2528,6885.2993,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1164,5,False,725.7903,871.30597,4359.993,Plasma_IgG,-0.17691031,0.33987266,-0.1512911,-0.25734973
19_1165,5,False,701.3529,871.0852,4392.8887,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1166,5,False,93.880714,879.3328,6988.037,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1167,2,False,146.09483,876.15344,7571.4644,Fibroblasts,-0.17691031,1.4774135,0.40942973,-0.25734973
19_1171,4,False,313.60864,874.87616,5271.493,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1172,6,False,45.89007,884.86597,6360.8267,Tumor,0.67352724,-0.15783484,2.3791518,0.9193532
19_1175,5,False,852.43524,882.8003,4048.983,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1176,6,False,27.34705,885.5604,6869.262,Plasma_IgG,0.092886284,0.8954334,-0.1512911,-0.25734973
19_1178,5,False,625.2357,878.0291,4494.1787,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1179,6,False,31.916136,874.36523,6153.363,Tumor,-0.17691031,0.091018915,0.57617694,-0.25734973
19_1180,6,False,30.708872,875.9907,6485.3613,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1181,5,False,475.73083,879.0046,4814.931,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.084492885
19_1182,1,True,-24.675419,877.3889,6612.707,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1184,5,False,1041.0798,879.7596,3752.9949,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1185,5,False,585.32904,878.86127,4555.9663,CAF,-0.17691031,0.091018915,-0.1512911,0.084492885
19_1186,5,False,880.7012,889.1995,3988.1208,Fibroblasts,-0.17691031,0.8954334,-0.1512911,-0.25734973
19_1187,1,True,-36.896774,888.117,6450.514,Tumor,0.35965616,-0.15783484,0.6654216,0.051773284
19_1188,1,True,-29.037027,875.6482,6586.935,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1192,4,False,475.48346,884.30664,4792.8223,Plasma_IgA,-0.17691031,-0.15783484,-0.1512911,0.84703946
19_1194,6,False,137.2825,887.5067,7658.2603,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1196,1,True,-45.89007,888.91675,6406.5376,Tumor,0.2960868,-0.15783484,0.6654216,-0.25734973
19_1199,6,False,42.370037,895.26447,6177.2954,Plasma_IgG,0.25930268,-0.15783484,0.84780395,0.7931893
19_1201,1,True,-30.904148,889.9549,6512.9307,Tumor,0.092886284,0.65256256,-0.1512911,0.4424854
19_1202,6,False,28.61749,891.2896,6775.6416,Plasma_IgG,0.25930268,-0.15783484,1.7365255,0.051773284
19_1204,5,False,453.91583,892.53906,4875.944,CAF,-0.17691031,-0.15783484,0.8850378,0.051773284
19_1205,4,False,120.30366,895.53345,5683.629,Plasma_IgG,-0.17691031,0.65256256,-0.1512911,-0.25734973
19_1206,2,False,128.27626,889.0555,7624.2573,M1_macrophages,0.6981838,1.1885369,-0.1512911,-0.25734973
19_1209,5,False,1317.7338,894.3951,3389.1755,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1210,5,False,561.8048,897.32776,4570.547,Fibroblasts,0.5129384,-0.15783484,0.40942973,-0.041671056
19_1211,6,False,29.511446,891.4737,6842.2827,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1213,4,False,59.155098,897.0083,5767.1196,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1214,1,True,-31.916136,900.65765,6135.27,CAM,0.092886284,-0.15783484,-0.1512911,1.0901089
19_1215,1,True,-51.67354,896.44696,6724.226,Tumor,0.36268288,-0.15783484,0.57617694,-0.25734973
19_1218,4,False,222.49933,895.4988,7424.795,CAF,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1219,5,False,1041.5231,905.9025,3727.6714,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1220,5,False,907.30927,895.0574,3935.815,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1221,1,True,-57.642574,907.0527,6307.625,Tumor,0.7842675,-0.15783484,0.61462086,0.469756
19_1222,5,False,264.1239,899.35913,7374.7607,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1224,5,False,850.5194,901.5467,4023.396,M1_macrophages,-0.17691031,0.091018915,-0.1512911,-0.041671056
19_1225,1,True,-77.64321,901.7008,6264.3613,Tumor,1.4338124,-0.15783484,-0.1512911,-0.25734973
19_1226,1,True,-42.98541,900.0,6601.8115,Tumor,0.3653865,-0.15783484,-0.1512911,0.2094484
19_1230,1,True,-42.454727,898.5423,6580.9277,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1231,1,True,-43.824677,901.52264,6672.8047,Tumor,0.73229975,-0.15783484,0.40942973,0.051773284
19_1234,5,False,1067.0264,908.8318,3690.9282,Fibroblasts,0.35965616,-0.15783484,-0.1512911,-0.25734973
19_1236,1,True,-29.777233,898.31537,6804.578,Tumor,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_1237,5,False,97.67526,903.9401,7010.125,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1239,1,True,-43.743412,907.5402,6546.2207,Tumor,0.092886284,-0.15783484,-0.1512911,-0.0062302863
19_1240,4,False,88.193886,906.611,5714.207,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1241,4,False,68.64521,905.52295,5739.1523,Plasma_IgG,0.092886284,0.47779295,-0.1512911,-0.0062302863
19_1242,6,False,42.080536,903.2412,5976.825,Plasma_IgG,0.5290993,-0.15783484,-0.1512911,0.26745197
19_1243,1,True,-30.708872,906.06,6479.1265,Tumor,0.092886284,-0.15783484,-0.1512911,-0.0062302863
19_1246,5,False,1202.8729,908.97394,3518.055,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1247,1,True,-36.406624,909.9259,6624.6753,Tumor,1.8475649,-0.15783484,-0.1512911,0.77887905
19_1248,6,False,34.48831,902.20233,6896.248,Plasma_IgG,0.35965616,-0.15783484,-0.1512911,-0.25734973
19_1249,5,False,786.1095,907.1495,4140.9746,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1250,6,False,30.122938,915.3819,6931.4014,Tumor,-0.17691031,-0.15783484,-0.1512911,0.33561233
19_1251,5,False,170.2004,907.7273,7480.6426,M1_macrophages,0.092886284,-0.15783484,-0.1512911,-0.041671056
19_1257,4,False,128.11897,918.44635,7078.794,Plasma_IgG,-0.17691031,0.8417857,-0.1512911,-0.25734973
19_1261,5,False,925.16644,908.3899,3891.614,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1262,5,False,824.42755,910.8196,4056.9885,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1268,5,False,282.9083,915.0409,8124.288,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1269,5,False,444.04434,906.1689,4976.279,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1271,1,True,-28.61749,914.85565,6759.406,Tumor,1.3779768,-0.15783484,0.55838305,0.051773284
19_1274,1,True,-41.53536,916.00354,6647.724,Tumor,1.0020964,-0.15783484,-0.1512911,-0.25734973
19_1275,5,False,875.68243,920.8402,3954.1953,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1277,4,False,320.973,909.8846,5161.5186,Plasma_IgG,-0.17691031,-0.15783484,1.9213666,-0.25734973
19_1279,4,False,133.14302,912.2239,7528.8433,Plasma_IgG,-0.17691031,0.8496114,-0.1512911,-0.25734973
19_1280,2,False,107.81658,913.2795,7641.9185,CAF,-0.17691031,0.5153509,-0.1512911,0.18558675
19_1283,5,False,428.3101,918.7778,4949.9263,CAF,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1284,5,False,288.60095,914.60297,5224.1636,Plasma_IgG,-0.17691031,-0.15783484,0.8850378,0.051773284
19_1285,4,False,139.2781,922.27325,5653.9414,Plasma_IgG,-0.17691031,1.6429917,-0.1512911,-0.25734973
19_1286,5,False,278.35757,919.1249,8164.9834,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1287,4,False,174.19397,920.43884,5618.716,Plasma_IgG,-0.17691031,-0.15783484,0.8850378,-0.25734973
19_1288,1,True,-27.34705,912.23895,6863.2524,Tumor,0.35965616,-0.15783484,-0.1512911,-0.25734973
19_1291,4,False,67.61977,916.2311,6981.0156,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1295,5,False,1296.4766,923.2971,3393.624,CAF,-0.17691031,0.091018915,-0.1512911,0.5600834
19_1297,1,True,-64.47527,926.82324,6409.782,Tumor,1.510365,-0.15783484,0.84780395,0.26745197
19_1299,5,False,343.1,920.47046,5109.185,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1300,4,False,256.80862,922.4834,5419.174,Plasma_IgG,-0.17691031,-0.15783484,1.4912513,0.051773284
19_1302,1,True,-39.47277,922.487,6799.8247,Tumor,1.3847761,-0.15783484,2.0617456,-0.25734973
19_1305,5,False,994.94324,928.9887,3769.7524,Plasma_IgG,-0.17691031,0.65256256,-0.1512911,-0.25734973
19_1309,4,False,158.15643,930.15283,7778.4263,Plasma_IgG,-0.17691031,0.47779295,-0.1512911,-0.25734973
19_1312,5,False,797.9297,932.6768,4072.0054,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1313,4,False,251.48909,929.1074,5521.073,Plasma_IgG,-0.17691031,-0.15783484,0.6654216,-0.25734973
19_1314,1,True,-60.418186,920.70905,6444.7334,Tumor,0.35965616,-0.15783484,-0.1512911,-0.25734973
19_1315,1,True,-36.383972,927.5148,6847.266,Tumor,0.092886284,-0.15783484,-0.1512911,-0.0062302863
19_1317,5,False,96.11371,920.6287,7608.082,CAF,-0.17691031,0.97550046,-0.1512911,-0.25734973
19_1320,5,False,842.8116,935.09283,3989.5264,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1321,1,True,-42.080536,929.81604,5944.1978,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1322,5,False,951.5181,933.1395,3826.1978,CAF,-0.17691031,-0.15783484,-0.1512911,0.17400761
19_1323,1,True,-52.79075,934.6331,5898.687,unknown,0.9420884,-0.15783484,-0.1512911,-0.0062302863
19_1324,5,False,132.23235,927.4378,7154.429,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1325,5,False,94.27417,931.0143,7662.736,Plasma_IgG,0.092886284,0.8954334,-0.1512911,-0.25734973
19_1327,5,False,442.5236,938.04675,4736.3525,CAF,0.2960868,0.65256256,-0.1512911,-0.25734973
19_1328,4,False,243.8885,931.4199,5360.0825,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1329,1,True,-39.006706,933.077,5854.5703,Tumor,0.2507072,-0.15783484,-0.1512911,0.40126544
19_1332,5,False,440.55353,929.2967,4764.4106,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1333,5,False,420.75925,933.39,4823.385,CAF,0.092886284,0.236589,-0.1512911,-0.041671056
19_1335,1,True,-43.34509,932.7281,6828.9834,Tumor,0.25930268,-0.15783484,-0.1512911,-0.041671056
19_1336,4,False,91.52679,929.8455,7031.8677,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1337,5,False,893.00946,934.2856,3910.836,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1338,4,False,280.07016,935.24615,5199.5654,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1341,5,False,321.36954,927.24713,5135.499,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1342,4,False,32.900738,928.0835,5767.0156,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1343,1,True,-42.678654,935.6829,6163.591,CAM,0.092886284,0.091018915,-0.1512911,0.36191428
19_1347,1,True,-52.26597,928.069,6489.787,Tumor,0.35965616,-0.15783484,-0.1512911,0.30289274
19_1348,6,False,23.350863,930.875,6893.114,Tumor,0.78273493,-0.15783484,0.6654216,-0.25734973
19_1352,5,False,663.5688,937.446,4386.2095,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,0.52742934
19_1353,4,False,109.971054,936.38556,7717.216,Plasma_IgG,-0.17691031,-0.15783484,0.55838305,0.25407732
19_1357,4,False,108.357796,940.8714,7059.0757,Plasma_IgG,-0.17691031,1.6429917,-0.1512911,-0.25734973
19_1360,5,False,916.86865,941.4018,3867.464,M1_macrophages,-0.17691031,0.8954334,-0.1512911,-0.25734973
19_1361,5,False,275.4396,938.71545,8298.119,CAF,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1362,5,False,361.7895,942.51514,5059.753,Plasma_IgG,0.5290993,-0.15783484,-0.1512911,-0.25734973
19_1363,4,False,218.8288,941.6955,5568.673,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1366,4,False,232.7668,942.5,5542.106,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1367,1,True,-55.975357,937.6329,6342.148,Tumor,-0.17691031,-0.15783484,0.6654216,0.25407732
19_1368,6,False,83.36837,949.1554,7687.004,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1369,4,False,213.56674,937.3833,7846.5215,Plasma_IgG,0.3653865,0.091018915,-0.1512911,-0.25734973
19_1373,1,True,-75.02901,947.81354,6463.6626,Tumor,0.7872735,-0.15783484,-0.1512911,0.51857144
19_1375,6,False,246.53375,950.4771,8142.9023,CAF,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1377,1,True,-77.43331,942.1,6558.558,Tumor,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1381,5,False,1036.86,945.22687,3699.5945,Germinal_Center_Plasma_IgM_B_cell,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_1384,5,False,770.72754,945.3661,4103.396,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1385,4,False,227.28624,947.4746,5467.824,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1386,1,True,-23.350863,940.37604,6871.783,Tumor,0.25930268,-0.15783484,1.5947119,0.14066516
19_1387,6,False,54.924503,945.6642,6995.811,Plasma_IgG,0.546181,0.5153509,-0.1512911,-0.25734973
19_1390,2,False,73.74187,943.38477,7603.34,Plasma_IgG,-0.17691031,2.03546,-0.1512911,0.469756
19_1392,5,False,405.1548,949.2863,4995.775,Plasma_IgG,-0.17691031,0.236589,-0.1512911,-0.25734973
19_1393,4,False,232.74976,944.4297,5390.938,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1394,1,True,-87.41684,947.72546,6582.7163,Tumor,0.5129384,-0.15783484,-0.1512911,0.86236584
19_1395,4,False,99.717575,946.4015,7105.6733,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1397,5,False,250.72154,951.8552,8095.156,CAF,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_1398,1,True,-80.6248,950.0312,6118.1265,Tumor,0.9405559,-0.15783484,-0.1512911,-0.25734973
19_1401,4,False,224.25835,951.7704,5443.386,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_1402,6,False,28.47181,947.40533,5818.2905,unknown,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_1403,1,True,-79.38839,953.40674,6620.6543,Tumor,1.1465244,-0.15783484,-0.1512911,0.26745197
19_1404,1,True,-28.308409,942.7479,6918.812,Tumor,0.2960868,-0.15783484,-0.1512911,-0.25734973
19_1406,5,False,502.4183,948.28,4601.6914,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1409,5,False,252.6828,947.08673,8185.509,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1411,5,False,789.5702,954.1232,4054.438,M1_macrophages,0.3653865,-0.15783484,0.40942973,-0.25734973
19_1412,5,False,323.83405,947.783,5107.488,Plasma_IgG,1.0354717,-0.15783484,-0.1512911,-0.041671056
19_1413,1,True,-25.19132,951.51044,5790.116,Tumor,0.092886284,0.091018915,-0.1512911,-0.25734973
19_1414,1,True,-62.88755,952.00085,6792.0425,Tumor,-0.17691031,-0.15783484,1.4542788,0.084492885
19_1416,5,False,686.19495,951.90393,4296.099,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1417,5,False,409.18234,951.26324,4799.0547,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1418,4,False,223.07724,953.37244,5494.6113,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1419,5,False,239.24149,960.3431,8112.5874,Fibroblasts,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_1421,1,True,-86.80904,955.30096,6310.085,Tumor,-0.17691031,0.091018915,-0.1512911,1.1134853
19_1422,5,False,262.72717,956.2824,8260.763,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1423,4,False,176.70387,951.81396,5613.4126,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1424,1,True,-35.520096,954.051,5964.3467,Tumor,1.0552353,-0.15783484,0.55838305,0.25407732
19_1425,4,False,161.33453,954.2617,7796.7686,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1427,5,False,854.9839,953.40875,3946.9836,unknown,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1428,4,False,243.01552,956.1466,7372.749,Plasma_IgG,-0.17691031,0.8496114,1.8793633,-0.25734973
19_1429,5,False,258.64395,958.47705,8047.8164,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.0062302863
19_1431,5,False,1088.9557,949.81274,3629.4346,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1432,5,False,808.6825,957.38885,4016.7156,CAF,0.2507072,-0.15783484,-0.1512911,0.25407732
19_1433,5,False,453.72244,951.8563,4683.5615,M1_macrophages,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1435,4,False,90.35394,962.2954,7130.0845,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_1436,4,False,240.12064,954.3987,7335.796,Plasma_IgG,-0.17691031,-0.15783484,0.55838305,0.13336237
19_1437,4,False,179.18681,963.04535,7819.86,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_1440,4,False,79.34085,957.5666,5711.007,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.041671056
19_1441,1,True,-28.05924,957.41943,6902.2085,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_1442,6,False,59.40959,959.0817,7625.9326,Plasma_IgG,-0.17691031,-0.15783484,0.84780395,-0.25734973
19_1445,5,False,1105.4902,956.59344,3603.782,M1_macrophages,-0.17691031,0.33987266,-0.1512911,-0.25734973
19_1446,5,False,667.3823,958.89325,4342.0376,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.051773284
